"","id","age","sex","condition","trial","block","stimulus","agent","predicate","patient","compr","diff","typediff_1","typediff_2","mod_or_add","sim_or_seq","hol_or_atom","nr_elements","order"
"1","475752","6","f","size",10,"variations","duck_small","duck","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"2","475752","6","f","size",11,"variations","comb_small","comb","small",NA,1,"yes","bimanual",NA,0,0,0,1,"s"
"3","475752","6","f","size",12,"variations","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"4","475752","6","f","size",13,"variations","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"5","475752","6","f","size",14,"variations","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"6","475752","6","f","size",15,"variations","duck_big","duck","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"7","475752","6","f","size",16,"variations","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"8","475752","6","f","size",17,"variations","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"9","475752","6","f","size",18,"variations","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"10","475752","6","f","size",19,"variations","duck_big","duck","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"11","475752","6","f","size",20,"variations","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"12","475752","6","f","size",21,"variations","duck_small","duck","small",NA,0,"no",NA,NA,0,0,0,1,"s"
"13","475752","6","f","size",22,"variations","comb_small","comb","small",NA,1,"yes","bimanual",NA,0,0,0,1,"s"
"14","475752","6","f","size",23,"variations","hammer_big","hammer","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"15","475752","6","f","size",24,"variations","duck_small","duck","small",NA,0,"no",NA,NA,0,0,0,1,"s"
"16","475752","6","f","size",25,"variations","duck_big","duck","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"17","475752","6","f","size",26,"variations","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"18","475752","6","f","size",27,"variations","hammer_small","hammer","small",NA,0,"no",NA,NA,0,0,0,1,"s"
"19","475752","6","f","size",28,"transfer","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"20","475752","6","f","size",29,"transfer","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"21","475752","6","f","size",30,"transfer","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"22","475752","6","f","size",31,"transfer","fork_big","fork","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"23","475752","6","f","size",32,"transfer","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"24","475752","6","f","size",33,"transfer","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"25","475752","6","f","size",34,"transfer","fork_big","fork","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"26","475752","6","f","size",35,"transfer","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"27","475770","6","f","size",10,"variations","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"28","475770","6","f","size",11,"variations","hammer_big","hammer","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"29","475770","6","f","size",12,"variations","bike_small","bike","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"30","475770","6","f","size",13,"variations","hammer_small","hammer","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"31","475770","6","f","size",14,"variations","bike_big","bike","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"32","475770","6","f","size",15,"variations","duck_small","duck","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"33","475770","6","f","size",16,"variations","bike_small","bike","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"34","475770","6","f","size",17,"variations","duck_small","duck","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"35","475770","6","f","size",18,"variations","bike_big","bike","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"36","475770","6","f","size",19,"variations","duck_big","duck","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"37","475770","6","f","size",20,"variations","hammer_big","hammer","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"38","475770","6","f","size",21,"variations","hammer_small","hammer","small",NA,0,"yes","sizeges",NA,1,1,1,2,"sp"
"39","475770","6","f","size",22,"variations","duck_big","duck","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"40","475770","6","f","size",23,"variations","hammer_big","hammer","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"41","475770","6","f","size",24,"variations","bike_big","bike","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"42","475770","6","f","size",25,"variations","duck_small","duck","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"43","475770","6","f","size",26,"variations","bike_small","bike","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"44","475770","6","f","size",27,"variations","hammer_small","hammer","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"45","475770","6","f","size",28,"transfer","fork_small","fork","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"46","475770","6","f","size",29,"transfer","comb_big","comb","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"47","475770","6","f","size",30,"transfer","comb_small","comb","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"48","475770","6","f","size",31,"transfer","fork_big","fork","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"49","475770","6","f","size",32,"transfer","comb_big","comb","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"50","475770","6","f","size",33,"transfer","fork_big","fork","big",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"51","475770","6","f","size",34,"transfer","comb_small","comb","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"52","475770","6","f","size",35,"transfer","fork_small","fork","small",NA,1,"yes","sizeges",NA,1,1,1,2,"sp"
"53","475688","6","f","size",10,"variations","fork_big","fork","big",NA,1,"yes","sizeact","sizeges",1,1,1,2,"sp"
"54","475688","6","f","size",11,"variations","hammer_big","hammer","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"55","475688","6","f","size",12,"variations","bike_small","bike","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"56","475688","6","f","size",13,"variations","fork_small","fork","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"57","475688","6","f","size",14,"variations","hammer_small","hammer","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"58","475688","6","f","size",15,"variations","bike_big","bike","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"59","475688","6","f","size",16,"variations","hammer_big","hammer","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"60","475688","6","f","size",17,"variations","fork_big","fork","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"61","475688","6","f","size",18,"variations","hammer_small","hammer","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"62","475688","6","f","size",19,"variations","bike_small","bike","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"63","475688","6","f","size",20,"variations","fork_small","fork","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"64","475688","6","f","size",21,"variations","bike_big","bike","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"65","475688","6","f","size",22,"variations","bike_small","bike","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"66","475688","6","f","size",23,"variations","fork_small","fork","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"67","475688","6","f","size",24,"variations","hammer_big","hammer","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"68","475688","6","f","size",25,"variations","hammer_small","hammer","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"69","475688","6","f","size",26,"variations","fork_big","fork","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"70","475688","6","f","size",27,"variations","bike_big","bike","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"71","475688","6","f","size",28,"transfer","comb_small","comb","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"72","475688","6","f","size",29,"transfer","duck_small","duck","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"73","475688","6","f","size",30,"transfer","duck_big","duck","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"74","475688","6","f","size",31,"transfer","comb_big","comb","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"75","475688","6","f","size",32,"transfer","duck_small","duck","small",NA,1,"yes","sizeact",NA,-1,0,0,1,"s"
"76","475688","6","f","size",33,"transfer","comb_big","comb","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"77","475688","6","f","size",34,"transfer","comb_small","comb","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"78","475688","6","f","size",35,"transfer","duck_big","duck","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"79","477690","6","f","size",10,"variations","fork_big","fork","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"80","477690","6","f","size",11,"variations","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"81","477690","6","f","size",12,"variations","fork_small","fork","small",NA,0,"yes","sizeact",NA,0,0,0,1,"s"
"82","477690","6","f","size",13,"variations","comb_small","comb","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"83","477690","6","f","size",14,"variations","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"84","477690","6","f","size",15,"variations","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"85","477690","6","f","size",16,"variations","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"86","477690","6","f","size",17,"variations","comb_small","comb","small",NA,0,"no",NA,NA,0,0,0,1,"s"
"87","477690","6","f","size",18,"variations","fork_big","fork","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"88","477690","6","f","size",19,"variations","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"89","477690","6","f","size",20,"variations","fork_small","fork","small",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"90","477690","6","f","size",21,"variations","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"91","477690","6","f","size",22,"variations","comb_small","comb","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"92","477690","6","f","size",23,"variations","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"93","477690","6","f","size",24,"variations","fork_big","fork","big",NA,0,"yes","sizeact",NA,0,0,0,1,"s"
"94","477690","6","f","size",25,"variations","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"95","477690","6","f","size",26,"variations","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"96","477690","6","f","size",27,"variations","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"97","477690","6","f","size",28,"transfer","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"98","477690","6","f","size",29,"transfer","duck_small","duck","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"99","477690","6","f","size",30,"transfer","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"100","477690","6","f","size",31,"transfer","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"101","477690","6","f","size",32,"transfer","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"102","477690","6","f","size",33,"transfer","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"103","477690","6","f","size",34,"transfer","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"104","477690","6","f","size",35,"transfer","duck_small","duck","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"105","476968","6","f","size",10,"variations","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"106","476968","6","f","size",11,"variations","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"107","476968","6","f","size",12,"variations","fork_big","fork","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"108","476968","6","f","size",13,"variations","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"109","476968","6","f","size",14,"variations","comb_small","comb","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"110","476968","6","f","size",15,"variations","duck_small","duck","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"111","476968","6","f","size",16,"variations","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"112","476968","6","f","size",17,"variations","duck_small","duck","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"113","476968","6","f","size",18,"variations","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"114","476968","6","f","size",19,"variations","comb_small","comb","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"115","476968","6","f","size",20,"variations","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"116","476968","6","f","size",21,"variations","fork_big","fork","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"117","476968","6","f","size",22,"variations","comb_small","comb","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"118","476968","6","f","size",23,"variations","fork_big","fork","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"119","476968","6","f","size",24,"variations","fork_small","fork","small",NA,0,"no",NA,NA,0,0,0,1,"s"
"120","476968","6","f","size",25,"variations","comb_big","comb","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"121","476968","6","f","size",26,"variations","duck_small","duck","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"122","476968","6","f","size",27,"variations","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"123","476968","6","f","size",28,"transfer","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"124","476968","6","f","size",29,"transfer","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"125","476968","6","f","size",30,"transfer","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"126","476968","6","f","size",31,"transfer","hammer_small","hammer","small",NA,0,"yes","bimanual",NA,1,0,0,1,"s"
"127","476968","6","f","size",32,"transfer","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"128","476968","6","f","size",33,"transfer","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"129","476968","6","f","size",34,"transfer","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"130","476968","6","f","size",35,"transfer","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"131","477850","6","f","size",10,"variations","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"132","477850","6","f","size",11,"variations","fork_big","fork","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"133","477850","6","f","size",12,"variations","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"134","477850","6","f","size",13,"variations","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"135","477850","6","f","size",14,"variations","duck_small","duck","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"136","477850","6","f","size",15,"variations","hammer_small","hammer","small",NA,0,"no",NA,NA,0,0,0,1,"s"
"137","477850","6","f","size",16,"variations","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"138","477850","6","f","size",17,"variations","hammer_big","hammer","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"139","477850","6","f","size",18,"variations","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"140","477850","6","f","size",19,"variations","duck_small","duck","small",NA,0,"no",NA,NA,0,0,0,1,"s"
"141","477850","6","f","size",20,"variations","fork_big","fork","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"142","477850","6","f","size",21,"variations","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"143","477850","6","f","size",22,"variations","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"144","477850","6","f","size",23,"variations","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"145","477850","6","f","size",24,"variations","fork_big","fork","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"146","477850","6","f","size",25,"variations","duck_small","duck","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"147","477850","6","f","size",26,"variations","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"148","477850","6","f","size",27,"variations","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"149","477850","6","f","size",28,"transfer","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"150","477850","6","f","size",29,"transfer","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"151","477850","6","f","size",30,"transfer","comb_small","comb","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"152","477850","6","f","size",31,"transfer","bike_big","bike","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"153","477850","6","f","size",32,"transfer","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"154","477850","6","f","size",33,"transfer","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"155","477850","6","f","size",34,"transfer","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"156","477850","6","f","size",35,"transfer","comb_small","comb","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"157","349264","8","f","size",10,"variations","duck_small","duck","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"158","349264","8","f","size",11,"variations","comb_small","comb","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"159","349264","8","f","size",12,"variations","hammer_big","hammer","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"160","349264","8","f","size",13,"variations","hammer_small","hammer","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"161","349264","8","f","size",14,"variations","comb_big","comb","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"162","349264","8","f","size",15,"variations","duck_big","duck","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"163","349264","8","f","size",16,"variations","comb_small","comb","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"164","349264","8","f","size",17,"variations","hammer_small","hammer","small",NA,1,"yes","sizeges","sizeact",1,1,1,2,"ps"
"165","349264","8","f","size",18,"variations","hammer_big","hammer","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"166","349264","8","f","size",19,"variations","duck_big","duck","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"167","349264","8","f","size",20,"variations","comb_big","comb","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"168","349264","8","f","size",21,"variations","duck_small","duck","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"169","349264","8","f","size",22,"variations","comb_small","comb","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"170","349264","8","f","size",23,"variations","hammer_big","hammer","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"171","349264","8","f","size",24,"variations","duck_small","duck","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"172","349264","8","f","size",25,"variations","duck_big","duck","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"173","349264","8","f","size",26,"variations","comb_big","comb","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"174","349264","8","f","size",27,"variations","hammer_small","hammer","small",NA,1,"yes","sizeges","sizeact",1,1,1,2,"ps"
"175","349264","8","f","size",28,"transfer","fork_small","fork","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"176","349264","8","f","size",29,"transfer","bike_small","bike","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"177","349264","8","f","size",30,"transfer","bike_big","bike","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"178","349264","8","f","size",31,"transfer","fork_big","fork","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"179","349264","8","f","size",32,"transfer","bike_big","bike","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"180","349264","8","f","size",33,"transfer","fork_small","fork","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"181","349264","8","f","size",34,"transfer","fork_big","fork","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"182","349264","8","f","size",35,"transfer","bike_small","bike","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"183","370984","8","f","size",10,"variations","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"184","370984","8","f","size",11,"variations","hammer_big","hammer","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"185","370984","8","f","size",12,"variations","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"186","370984","8","f","size",13,"variations","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"187","370984","8","f","size",14,"variations","bike_big","bike","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"188","370984","8","f","size",15,"variations","duck_small","duck","small",NA,0,"no",NA,NA,0,0,0,1,"s"
"189","370984","8","f","size",16,"variations","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"190","370984","8","f","size",17,"variations","duck_small","duck","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"191","370984","8","f","size",18,"variations","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"192","370984","8","f","size",19,"variations","duck_big","duck","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"193","370984","8","f","size",20,"variations","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"194","370984","8","f","size",21,"variations","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"195","370984","8","f","size",22,"variations","duck_big","duck","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"196","370984","8","f","size",23,"variations","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"197","370984","8","f","size",24,"variations","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"198","370984","8","f","size",25,"variations","duck_small","duck","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"199","370984","8","f","size",26,"variations","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"200","370984","8","f","size",27,"variations","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"201","370984","8","f","size",28,"transfer","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"202","370984","8","f","size",29,"transfer","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"203","370984","8","f","size",30,"transfer","comb_small","comb","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"204","370984","8","f","size",31,"transfer","fork_big","fork","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"205","370984","8","f","size",32,"transfer","comb_big","comb","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"206","370984","8","f","size",33,"transfer","fork_big","fork","big",NA,1,"no",NA,NA,0,0,0,1,"s"
"207","370984","8","f","size",34,"transfer","comb_small","comb","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"208","370984","8","f","size",35,"transfer","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"209","355944","8","f","size",10,"variations","fork_big","fork","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"210","355944","8","f","size",11,"variations","hammer_big","hammer","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"211","355944","8","f","size",12,"variations","bike_small","bike","small",NA,1,"yes",NA,NA,0,0,0,1,"s"
"212","355944","8","f","size",13,"variations","fork_small","fork","small",NA,1,"yes",NA,NA,0,0,0,1,"s"
"213","355944","8","f","size",14,"variations","hammer_small","hammer","small",NA,1,"yes",NA,NA,0,0,0,1,"s"
"214","355944","8","f","size",15,"variations","hammer_big","hammer","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"215","355944","8","f","size",16,"variations","bike_big","bike","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"216","355944","8","f","size",17,"variations","fork_big","fork","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"217","355944","8","f","size",19,"variations","bike_small","bike","small",NA,1,"yes",NA,NA,0,0,0,1,"s"
"218","355944","8","f","size",20,"variations","fork_small","fork","small",NA,1,"yes",NA,NA,0,0,0,1,"s"
"219","355944","8","f","size",21,"variations","bike_big","bike","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"220","355944","8","f","size",22,"variations","bike_small","bike","small",NA,1,"yes",NA,NA,0,0,0,1,"s"
"221","355944","8","f","size",23,"variations","fork_small","fork","small",NA,1,"yes",NA,NA,0,0,0,1,"s"
"222","355944","8","f","size",24,"variations","hammer_big","hammer","big",NA,0,"yes","sizeact",NA,0,0,0,1,"s"
"223","355944","8","f","size",25,"variations","hammer_small","hammer","small",NA,1,"yes",NA,NA,0,0,0,1,"s"
"224","355944","8","f","size",26,"variations","fork_big","fork","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"225","355944","8","f","size",27,"variations","bike_big","bike","big",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"226","355944","8","f","size",28,"transfer","comb_small","comb","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"227","355944","8","f","size",29,"transfer","duck_small","duck","small",NA,1,"yes","sizeges",NA,1,1,1,2,"ps"
"228","355944","8","f","size",30,"transfer","duck_big","duck","big",NA,1,"yes","sizeges","sizeact",1,1,1,2,"ps"
"229","355944","8","f","size",31,"transfer","comb_big","comb","big",NA,1,"yes","sizeges","sizeact",1,1,1,2,"ps"
"230","355944","8","f","size",32,"transfer","duck_small","duck","small",NA,1,"yes",NA,NA,0,0,0,1,"s"
"231","355944","8","f","size",33,"transfer","comb_big","comb","big",NA,1,"yes","sizeges","sizeact",1,1,1,2,"ps"
"232","355944","8","f","size",34,"transfer","comb_small","comb","small",NA,1,"yes",NA,NA,0,0,0,1,"s"
"233","355944","8","f","size",35,"transfer","duck_big","duck","big",NA,1,"yes","sizeact",NA,0,0,0,1,"s"
"234","362984","8","f","size",10,"variations","fork_big","fork","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"235","362984","8","f","size",11,"variations","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"236","362984","8","f","size",12,"variations","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"237","362984","8","f","size",13,"variations","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"238","362984","8","f","size",14,"variations","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"239","362984","8","f","size",15,"variations","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"240","362984","8","f","size",16,"variations","hammer_big","hammer","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"241","362984","8","f","size",17,"variations","fork_big","fork","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"242","362984","8","f","size",18,"variations","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"243","362984","8","f","size",19,"variations","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"244","362984","8","f","size",20,"variations","hammer_small","hammer","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"245","362984","8","f","size",21,"variations","bike_big","bike","big",NA,0,"no",NA,NA,0,0,0,1,"s"
"246","362984","8","f","size",22,"variations","bike_small","bike","small",NA,1,"no",NA,NA,0,0,0,1,"s"
"247","362984","8","f","size",23,"variations","fork_small","fork","small",NA,1,"no",NA,NA,0,0,0,1,"s"
